0_to_10_year_mean,0_to_10_year_rat_diff_av,0_to_10_year_count,0_to_10_year_wd_percent,0_to_10_year_sd_adj,0_to_10_year_sd_diff,0_to_10_year_diff_skew,0_to_10_year_shape,0_to_10_year_scale,0_to_10_year_loc,year_minus_0_mean,year_minus_0_sd,year_minus_0_count,year_minus_0_mean_count_penalised_2x,year_minus_1_mean,year_minus_1_sd,year_minus_1_count,year_minus_1_mean_count_penalised_2x,year_minus_2_mean,year_minus_2_sd,year_minus_2_count,year_minus_2_mean_count_penalised_2x,year_minus_3_mean,year_minus_3_sd,year_minus_3_count,year_minus_3_mean_count_penalised_2x,year_minus_4_mean,year_minus_4_count,year_minus_5_mean,year_minus_5_count,year_minus_6_mean,year_minus_7_mean,year_minus_8_mean,year_minus_9_mean,year_minus_10_mean,4_to_6_month_mean,7_to_9_month_mean,10_to_12_month_mean,13_to_15_month_mean,16_to_18_month_mean,19_to_21_month_mean,22_to_24_month_mean,days_since_median_rd,days_since_first_rd
73.40490656,-0.199982195,247,0.004048583,2.784317738,2.790036832,0.183666522,1.148820191,3.493527278,-2.302463424,72.74181043,2.489900331,83,72.96133895,73.75502409,2.942574309,50,74.0378668,73.53432521,2.931266044,66,73.78050819,74.00885389,2.72847465,48,74.29752903,,0,,0,,,,,,72.81112855,72.94403689,73.13257928,71.1992111,74.70803355,74.23619803,,611,1355
72.97793172,0.119278522,623,0.0,2.796560533,2.762274552,0.178408908,1.132555999,3.446732733,-1.942227197,73.4491796,2.489282113,69,73.6899513,,,0,,72.93976526,3.040060383,41,73.25211279,72.04367736,2.796180623,78,72.27013277,71.84436041,71,73.02443689,78,72.71119468,73.08891051,73.63497145,74.46076352,73.79229573,73.88744561,73.9304594,,,,,,2046,4930
72.16589918,0.028303904,920,0.00326087,2.926333485,2.959234985,0.178785793,1.13372497,3.693427266,-2.181748871,71.46067377,3.395976203,84,71.67889166,71.48482091,2.502295276,97,71.68789014,72.21667984,2.51131011,74,72.44917512,71.56771236,2.687161516,76,71.7971281,71.6503474,63,70.61416218,105,71.26648698,72.22905235,74.46092433,75.19166752,74.83265163,72.19190911,72.40382914,71.21476512,71.4052344,71.2736665,71.42098264,,2032,5889
74.01440711,-0.17310719,502,0.005976096,3.042115262,3.227220646,0.219013006,1.256321711,4.131048954,-2.751985311,74.56138389,2.46878692,52,74.83873399,74.10645434,2.495374713,52,74.38380443,75.47873028,2.222767152,43,75.78372742,73.9447962,3.851324931,23,74.36182503,75.02608048,17,74.87278186,51,73.05246567,73.31048815,73.16860598,74.15654351,74.47718972,76.24505361,74.35621385,75.72168247,73.87738682,73.07315514,73.93137302,73.60655486,2283,3860
73.73956488,-0.229159403,483,0.00621118,2.870481462,2.883016001,0.309905799,1.529247499,3.873171215,-2.815599814,71.99279402,2.971633236,69,72.23356573,72.22538347,2.718896706,76,72.4547992,73.25904238,2.836326923,79,73.48405996,75.10625963,3.590029875,26,75.4984919,72.72960322,24,74.24818905,59,74.90988283,75.78014213,75.20486336,75.61379531,78.57283543,74.09489021,70.79763526,71.77425424,72.72566238,72.1127999,73.73066493,74.6302573,1311,3762
72.11397753,0.093284307,1452,0.0,2.654050542,2.689763227,0.08903636,0.829512615,3.125721412,-1.498980787,72.04320724,2.762432517,84,72.26142513,72.44084221,2.65392121,72,72.67654447,72.78422102,2.548305706,64,73.03422102,73.15012512,2.597354252,77,73.37804627,71.69253347,55,71.48010553,90,72.52666293,71.80171409,71.53665358,72.07963015,72.62979226,72.75926199,72.25292901,73.0521981,73.14364082,72.43627343,72.91485036,74.47402866,3311,7725
72.75314175,-0.227069657,250,0.004,3.077652302,3.144628552,0.357740993,1.677364,4.31819041,-3.186474949,72.17594528,2.865723992,96,72.38006943,73.26590447,3.083261654,84,73.48412236,72.79364941,3.221407435,52,73.07099951,73.32160815,3.053860682,18,73.79301267,,0,,0,,,,,,72.46429697,71.14782476,72.01392068,71.56529972,74.34356528,73.45270905,74.26825572,461,1331
73.29725138,-0.098861491,399,0.010025063,2.852314614,2.904536685,0.496865844,2.1614575,4.211591441,-3.148643305,72.94295667,2.850504978,102,73.14098618,72.81385202,2.877067403,85,73.03078248,73.4105574,3.088630551,75,73.64149751,73.55370567,3.293941859,69,73.79447738,73.66328413,43,74.14165253,16,77.10869031,,79.8353767,,76.56348896,72.30526196,74.25143259,72.08561856,74.63427227,72.42224141,72.92992897,71.62693248,791,4156
72.75987575,0.030004334,238,0.0,2.572582203,2.622274859,0.18135889,1.141692888,3.278470257,-1.937746104,72.64587393,2.707748348,74,72.87836921,72.67673782,2.538829323,77,72.90465897,72.6036821,2.454429579,53,72.87840323,72.81858955,2.261586234,26,73.21082182,,0,75.9524982,6,73.97673856,,,,,72.70878701,71.79465077,71.56683068,71.08472129,73.59704251,73.39006038,75.63469037,565,2416
72.60406199,-0.168195941,323,0.0,2.431966668,2.460709782,0.263108177,1.388329284,3.228718435,-2.258538042,72.19281987,1.951459806,96,72.39694401,72.84460953,2.844472707,73,73.07869183,71.82033534,2.499089581,64,72.07033534,72.35038736,2.592266139,46,72.64527127,74.32708235,27,74.69346723,13,71.9517502,,,78.28787121,,71.66113914,71.76065222,71.42307873,71.98613447,73.63055937,72.16285694,,624,3498
74.11187833,-0.135957111,957,0.007314525,3.418797467,3.380419708,0.487980583,2.127014959,4.886232526,-3.664133821,73.94601838,3.4616495,69,74.18679009,74.09452679,2.873251965,57,74.35943327,73.93558449,2.356171001,58,74.19819736,77.00443728,3.664679067,39,77.32469359,77.05664808,28,75.83078194,57,74.08865714,72.92544914,73.08709096,72.99512545,72.83067405,72.70826232,72.57806275,,73.87386953,72.87476636,74.90646865,,3005,5713
74.67050902,-0.192887695,343,0.005830904,2.897874147,2.942235437,0.471954607,2.066406993,4.228379562,-3.229735461,74.41661419,2.87171093,95,74.62180987,74.30258837,3.16075978,71,74.5399447,73.7603852,2.320068138,58,74.02299807,75.33560965,3.316159799,38,75.66005249,76.8843045,10,75.3394115,57,75.91981876,,,,,75.46179381,74.55295616,,73.43218008,73.67594578,75.7545615,,805,2334
72.98772227,-0.08811937,323,0.003095975,2.588223,2.604588535,0.368480159,1.71149586,3.593297452,-2.563579962,72.53574946,2.560031675,79,72.76076704,72.86636118,2.604908319,71,73.10371752,73.18927202,2.483954333,66,73.435455,72.99143773,2.756484862,58,73.2540506,72.69665732,33,74.89863868,10,,74.93664698,79.74021656,,,73.41491963,71.47437699,74.76030475,72.954461,72.5310259,72.91672227,72.63621496,799,2908
74.80870574,-0.266503575,269,0.007434944,2.893316972,2.885973755,0.516252076,2.238878915,4.21293631,-3.335703444,73.66534257,2.383611335,85,73.88227303,73.87167818,2.803819567,61,74.12775194,74.95144921,3.667088356,49,75.2371635,75.18685828,2.981211151,15,75.70325606,77.4001588,36,76.31319585,17,78.6102376,,,,,74.14481276,73.94937499,73.10267669,73.25685097,76.03432629,73.29672745,72.94833576,581,2348
71.48186487,0.177073096,1305,0.0,2.652098553,2.683229553,0.233520753,1.299859165,3.463820657,-2.013436596,72.32417837,2.744237988,88,72.53737908,71.8806189,2.663235016,64,72.1306189,71.68728826,2.299501943,18,72.15869278,72.11271841,2.156889214,72,72.34842067,71.71769636,50,70.73166128,108,71.1831888,71.57857226,71.21013041,71.17802524,70.30139215,72.48880097,72.87356501,71.31121164,71.21204465,71.67471165,71.96728569,,3039,6022
74.24942401,-0.17208374,657,0.00608828,2.755274886,2.758464867,0.230542082,1.290935885,3.554869823,-2.414397508,73.82753026,2.630042222,79,74.05254784,72.4722161,2.305747397,72,72.70791836,73.95291828,2.952226312,63,74.2048946,74.8622632,3.251653593,55,75.13194314,75.72671877,12,75.11125479,55,73.55567684,74.65157011,74.92229454,75.47154197,74.79725317,74.71044473,73.31173418,71.98623316,72.11147273,71.85059924,72.60781218,,2094,5311
73.54613452,-0.016969895,716,0.0,2.854650319,2.897007958,0.099296086,0.868450493,3.399338829,-1.795410046,73.71836151,2.726589677,71,73.95571784,74.18713739,3.140979742,51,74.4671934,73.46876908,2.73639257,53,73.74349021,73.71931614,2.712117205,54,73.99148166,74.08327129,20,73.33214692,61,72.48712071,73.60101894,74.0461042,73.3650852,73.85818925,74.05233141,73.72967498,74.69922236,75.34421119,74.17716121,75.76842678,,2428,4825
72.10424673,0.08498865,634,0.003154574,2.643777061,2.666083861,0.14993746,1.042526921,3.260936019,-1.792696245,72.64769772,2.586137381,91,72.85735469,72.92261482,2.821871525,67,73.16695371,72.3493848,2.921244496,68,72.59192042,72.3835929,2.791919247,89,72.59559248,73.34930902,45,70.79393029,76,70.98800164,72.18307754,72.24076931,,,73.47977798,71.44922217,74.60239949,72.40880627,73.25921781,72.62540728,,1463,5269
72.97035745,-0.109166243,486,0.0,2.614617208,2.649515729,0.087363705,0.822993614,3.073927452,-1.667722106,72.94262678,2.579875769,67,73.18696566,72.73873096,2.563349854,56,73.0059922,72.43230814,2.792468181,84,72.65052603,74.11520618,2.50229595,54,74.38737171,73.61551134,26,72.49533891,60,72.80597627,73.33822264,72.58800379,73.0483886,,72.51862164,74.19021051,74.12040407,,72.45569157,72.36591374,,1301,3446
72.87198518,-0.135548055,392,0.00255102,2.686164307,2.710058164,0.098155997,0.864206189,3.176633265,-1.792830062,72.17909795,3.011144324,78,72.40555336,72.63290948,2.449917265,66,72.87909246,72.4321054,2.667980619,63,72.68408172,72.96324722,2.343976717,64,73.21324722,73.81040398,30,73.23842877,63,73.96021554,75.56893851,75.04107076,75.48334605,73.56268635,72.25228063,71.81762402,,72.50570739,73.12196947,73.23646253,,965,3858
73.15355789,-0.078884847,797,0.001254705,2.592121552,2.61773389,0.10698988,0.896614492,3.093008487,-1.726358909,72.48582783,2.295219129,80,72.70943463,72.59640413,2.945594018,78,72.82285954,72.79093383,2.431915126,84,73.00915172,72.82721149,2.117344429,69,73.06798319,72.77131118,51,72.945083,67,72.9897875,74.44549965,73.51999334,74.30261043,75.37523255,71.97285021,72.1613951,,71.36219312,72.04808624,73.77405427,,2010,6322
74.21853065,-0.103395233,406,0.002463054,2.580993358,2.615127627,0.068178876,0.743890301,2.974020186,-1.51969448,73.59604762,2.538286205,81,73.81826984,72.97494741,2.224426234,61,73.23102117,73.15843774,2.985652777,72,73.39414,74.10085729,2.872435006,57,74.36576376,75.25041366,3,76.32676636,21,76.60121204,74.28999561,76.4325696,76.40517994,,73.68709908,74.16600605,75.44691415,73.18193759,72.70931317,72.57004234,,967,5273
74.18868825,-0.330036424,409,0.002444988,3.400994991,3.374317437,0.150227219,1.043463482,4.128070602,-2.708050034,72.92075518,3.779922774,74,73.15325046,73.22909093,3.043788813,63,73.48106725,74.43518362,3.105036381,61,74.69125738,74.16743928,3.168307608,58,74.43005214,74.93925453,39,75.25805592,85,74.85283919,,75.55010017,76.67262399,72.42691823,73.11954636,74.78142988,70.41711987,74.87824565,73.71373065,72.39148343,,1149,4545
72.71197906,0.078885665,290,0.0,2.715203351,2.734541086,-0.00149961,,,,73.09317123,2.255055424,78,73.31962663,72.55475739,3.130342849,75,72.7856975,72.57253196,2.841141902,80,72.79613876,72.26249259,2.511208345,37,72.59129056,71.61116487,2,71.52592797,6,71.9792146,73.72561622,77.48510303,77.9724161,80.59521459,73.48180293,73.43560307,74.75763086,72.42952904,73.61204095,71.7170976,,624,3852
72.54847056,0.088341144,1112,0.000899281,2.607168614,2.610274867,0.064929464,0.729533762,2.95769968,-1.302504829,73.04835155,2.574457904,75,73.27929166,72.79554073,2.823125772,43,73.10053787,72.05889752,2.423100322,68,72.30143315,71.98863841,2.3254075,67,72.23297729,72.40035188,38,72.01242458,76,71.910024,72.83087621,73.45553873,73.5740306,72.10798618,72.05031598,72.99977337,75.54493673,,72.77312137,73.41645435,,3404,6582
73.42054186,-0.077272703,696,0.007183908,3.009759975,3.091083863,0.223501873,1.269815394,3.967270469,-2.564125238,72.40941061,3.200491825,62,72.66341087,74.80438781,3.819569379,13,75.359088,72.58099628,2.939288309,76,72.81041202,72.88374013,2.467146541,72,73.11944239,73.07929525,49,73.15243414,64,73.23335225,74.40809661,74.2679981,74.36522498,76.10755267,74.42587634,71.29946088,74.11351642,,,74.3710077,,2282,4391
72.92478258,0.123757616,337,0.002967359,2.847392855,2.794626137,0.141277471,1.014297515,3.396052122,-1.805810929,73.63158875,3.392676139,76,73.86100448,72.405294,2.030157174,59,72.66567182,72.23393706,2.488087289,69,72.47470877,72.71919752,2.821249263,70,72.95824324,73.33867526,33,73.14164409,22,77.1403852,,76.46328538,75.4518973,77.60608124,72.57175314,73.40020037,73.62486068,73.31377786,72.03277598,72.48542096,,867,3852
71.93205433,0.072499476,1215,0.0,2.670411378,2.688436614,0.337743174,1.614745003,3.658985966,-2.409533334,72.78964377,2.841518943,66,73.03582675,72.2764118,2.713291409,60,72.53461069,72.21821415,2.472795793,70,72.45725987,71.9678719,2.510137004,64,72.2178719,72.43092216,30,71.99973597,67,71.43402639,71.25156795,71.96591904,71.7275065,71.84695681,72.32811498,72.79116841,73.76889872,72.23502387,72.37370432,72.84813606,,3136,6449
72.89258238,0.044362284,834,0.002398082,2.654246954,2.587565616,0.383952271,1.761379245,3.59328543,-2.448869426,72.32211753,2.402246955,81,72.54433975,72.54033176,2.646928085,63,72.79230807,74.51203525,2.463057355,53,74.78675638,73.82666221,3.233658246,74,74.05915749,73.00637501,45,71.41307246,92,74.15138264,72.41091887,73.11150415,72.57347454,72.73751707,71.66396295,73.27505914,,72.61133037,73.12575665,72.58659916,,2240,5888
73.12250688,-0.074054912,239,0.0,2.603528229,2.69042539,0.279079882,1.436168372,3.559652405,-2.404878044,72.63273319,2.780226995,68,72.87526882,73.60717077,2.319993222,48,73.89584591,73.16223085,2.576689516,57,73.42713732,73.46465625,2.629988819,36,73.79798958,73.04848598,19,72.31585411,7,,,,74.37854024,,72.74164595,70.73937275,71.42307873,73.43612899,73.47066469,,,807,4589
73.47272403,0.154053331,445,0.004494382,2.805372786,2.837788804,0.116621258,0.93082691,3.381032764,-1.683972038,74.31162652,3.145803783,53,74.58634765,73.20727038,2.773742588,57,73.47217685,73.23644024,2.392204059,63,73.48841655,73.4157926,2.647805664,49,73.70150688,73.25070262,20,73.21355468,58,73.62106014,73.05185108,74.77368356,73.0619066,,75.22278927,73.21801291,,72.15210569,73.22191131,73.18267568,,1497,4216
73.49726129,-0.20524059,340,0.002941176,2.910118955,2.895114738,-0.181541631,,,,72.52341902,2.877369107,78,72.74987443,74.73654658,2.711855562,48,75.02522171,73.08061964,2.753645847,73,73.31470193,73.51053673,2.69141124,59,73.77091455,74.00899117,45,74.12098426,37,,,,,,73.46678865,72.14886181,,75.41587722,74.86762532,74.19087443,,919,2160
74.63166759,-0.112036879,376,0.002659574,3.043658538,3.019552532,0.031461982,0.552892208,3.273328646,-1.37575478,73.71211131,3.039342462,63,73.96408763,73.9990017,2.848216717,55,74.26868164,75.62827459,3.096023387,51,75.90833061,75.29325283,2.735814968,32,75.64680622,75.80227437,24,74.33800518,65,74.76629887,74.77489822,,,,74.92811151,72.30335997,,74.92798435,73.79216961,73.5431704,,1287,2747
73.81334516,-0.082106829,404,0.002475248,2.865074268,2.922213278,0.280116861,1.439280859,3.868378046,-2.616868804,73.53729106,2.566725641,74,73.76978634,72.67719134,2.962577232,74,72.90968662,73.92665473,3.281030576,66,74.17283771,74.659398,2.732649233,53,74.93411913,74.52330614,41,74.09496029,69,74.56322742,73.66106777,73.3296947,74.29946278,74.58795269,73.69522188,73.77015449,69.41116101,72.6867742,73.29573318,71.16612302,,960,3880
73.85971907,-0.372906433,688,0.0,3.049771356,2.975070077,0.243253982,1.328980818,3.861697699,-2.834951752,71.48279237,2.360069292,105,71.67797238,73.2446491,3.599335473,66,73.49083208,72.8761746,2.86141879,87,73.0905971,73.85738371,2.735636844,61,74.11345747,72.46889325,46,73.7352561,80,74.95759024,75.39932892,75.56570048,78.15620026,75.82170885,72.49294309,71.50514213,72.07719293,74.52621061,73.46486656,73.83689228,72.01712122,1577,4579
72.43367965,0.056672147,433,0.0,3.269311131,3.258199324,-0.050099839,,,,72.99415451,3.722171485,92,73.20266893,72.00831007,2.627779264,88,72.22151079,72.00418817,2.97253402,74,72.23668344,72.32723673,3.351641344,55,72.59691668,72.65942704,66,72.25921937,34,73.82889563,,72.18812954,71.55322064,,73.41362429,73.427685,73.11880399,71.74910342,72.08979786,72.43184732,,881,3489
72.88836328,-0.178974515,697,0.017216643,2.886768721,2.955571606,0.469436997,2.057053316,4.243644271,-3.224153193,72.85866527,2.71273576,76,73.08808101,71.9626209,3.070774022,25,72.3626209,72.51199739,3.128195615,67,72.75633628,72.13575937,2.87169546,41,72.4481069,74.09058679,17,73.3801312,53,73.38025096,73.47612054,72.24086616,73.24130241,73.66958399,72.41289593,73.2523482,73.79084979,,,71.73587994,,2653,7093
72.08311291,-0.133501755,311,0.0,3.099612053,3.075558589,0.738642788,3.537269547,4.800322142,-3.81915394,71.46653724,2.891355662,87,71.68095975,72.69675471,3.470633863,81,72.91897693,72.10799968,3.09855278,86,72.32366523,70.35692462,2.947892279,33,70.70507993,73.43285048,6,74.61929549,5,74.79909523,77.24984528,74.86444899,73.99122159,,72.67709629,73.84484179,73.43499644,72.83735728,73.33763026,72.10078726,,622,3474
72.21218624,0.081684248,1344,0.000744048,2.70630917,2.702247667,0.319181714,1.557551965,3.646355943,-2.366533309,73.13615367,2.872803541,74,73.36864895,72.15536655,2.670954125,83,72.37489507,72.34466313,2.357300938,56,72.61192437,72.52990732,2.691658966,76,72.75932305,72.08230397,63,72.74990659,70,71.95254223,72.3844704,71.77780824,71.54660147,72.09865196,73.83118243,72.96885858,71.55507147,72.03391764,72.63757821,71.72469559,,3088,7436
72.38756854,0.061435847,756,0.0,2.656885549,2.669184924,0.238899281,1.315957269,3.456213647,-2.134210895,72.21571491,2.426863525,95,72.42091058,71.43817387,2.725246317,95,71.64336954,71.97701029,2.867521096,49,72.26272458,71.73850978,2.44790703,72,71.97421204,71.38406494,50,72.90090339,67,73.17006268,73.26079165,74.12579827,72.79940711,73.36019107,71.89515459,72.56196467,73.04562906,71.86716379,70.77144986,70.88084217,,1947,5721
72.83124425,-0.278629508,237,0.0,2.786720781,2.818114999,0.051546542,0.666381363,3.142445452,-1.669021997,72.79905429,2.890674304,74,73.03154956,72.7697132,2.417294421,71,73.00706954,72.52875109,3.044780369,64,72.77875109,73.76375581,2.921673912,28,74.14172029,,0,,0,,,,,,72.37993644,72.982158,74.93300062,73.09522307,71.67363323,73.22214582,71.966078,545,1303
74.00729528,-0.1280928,366,0.00273224,2.683575212,2.698727556,0.336409905,1.610609324,3.670765947,-2.616343635,73.3215657,2.695909955,65,73.56963517,72.48746939,2.620206085,66,72.73365238,73.89970182,2.630192257,76,74.12911755,74.26712615,2.948060278,60,74.52532504,74.8364757,28,75.81129225,50,75.46276009,74.93316591,73.99294248,,,73.09287823,72.81908562,74.61431646,73.82602209,72.4212458,72.01428443,,932,4817
73.023315,-0.196751866,440,0.0,2.764783895,2.79135825,0.050498334,0.661108214,3.108462056,-1.564544055,72.39994889,2.690321453,85,72.61687935,72.38300434,2.761479508,80,72.60661113,72.9447711,2.727640025,69,73.18554281,73.96636225,2.520434049,60,74.22456114,72.29713705,43,74.09408114,71,73.26156989,73.14946058,73.52987095,,,72.55072302,72.86109836,70.27332771,71.96465478,72.31131925,72.76929589,79.03022864,966,3215
74.6924123,-0.306131853,267,0.003745318,3.132412981,3.120514723,-0.038130405,,,,73.95151678,2.82518798,66,74.19769976,74.47949465,3.158394358,60,74.73769354,74.73397271,3.149065076,55,75.00365266,75.19856369,3.093295029,55,75.46824363,75.78034379,29,,0,,,,,,74.28891522,74.93907734,,74.36465759,75.86754637,73.36493393,,805,9991
75.01183639,-0.078543729,562,0.001779359,3.130349694,3.156198333,0.279583109,1.437678685,4.176983709,-2.814527097,74.01992709,3.602546783,57,74.28483356,73.71032374,2.84951763,59,73.97070156,74.21925185,3.083526593,59,74.47962967,73.66080689,2.944362584,58,73.92341976,73.97475775,51,75.28645847,81,77.15507004,76.54190888,75.65650002,76.75184161,,72.52057841,73.95127584,,73.71882166,74.0345103,72.63979093,,1769,3418
73.40636088,-0.202051465,246,0.004065041,2.787397193,2.791299526,0.185554703,1.154639505,3.499436268,-2.312667762,72.73808684,2.504990411,82,72.9589499,73.75502409,2.942574309,50,74.0378668,73.53432521,2.931266044,66,73.78050819,74.00885389,2.72847465,48,74.29752903,,0,,0,,,,,,72.68552081,72.94403689,73.13257928,71.1992111,74.70803355,74.48646874,,610,1354
72.9742204,0.113113685,622,0.0,2.796724535,2.764762178,0.181180766,1.141142019,3.456205695,-1.960879541,73.4243998,2.499201845,68,73.66693542,,,0,,72.93976526,3.040060383,41,73.25211279,72.04367736,2.796180623,78,72.27013277,71.84436041,71,73.02443689,78,72.71119468,73.08891051,73.63497145,74.46076352,73.79229573,73.88744561,73.9304594,,,,,,2045,4929
72.16609636,0.026977752,919,0.003264418,2.927161737,2.95908291,0.179680952,1.136499482,3.695441949,-2.186643609,71.45413232,3.41608815,83,71.67366084,71.48482091,2.502295276,97,71.68789014,72.21667984,2.51131011,74,72.44917512,71.56771236,2.687161516,76,71.7971281,71.6503474,63,70.61416218,105,71.26648698,72.22905235,74.46092433,75.19166752,74.83265163,72.93465753,72.40382914,71.21476512,71.4052344,71.2736665,71.34201984,,2032,5888
74.15297438,-0.053635146,333,0.0,2.890648813,2.914362385,0.11230294,0.9156195,3.459496229,-1.917664664,73.47242822,3.084675546,51,73.75248424,73.70362598,2.801173089,67,73.94796487,73.69890165,2.884783721,81,73.92112387,73.57357218,2.49299086,27,73.95847236,74.16439238,21,74.96497475,43,75.14746592,80.06234292,,,,74.21880074,73.80342244,73.1062795,73.55182946,74.26056016,72.91986514,74.28787681,939,2739
74.00819561,-0.187156438,501,0.005988024,3.065219712,3.254179544,0.223004179,1.268320458,4.175377842,-2.803278687,74.51401317,2.46936957,51,74.79406919,74.10645434,2.495374713,52,74.38380443,75.47873028,2.222767152,43,75.78372742,73.9447962,3.851324931,23,74.36182503,75.02608048,17,74.87278186,51,73.05246567,73.31048815,73.16860598,74.15654351,74.47718972,76.24505361,74.35621385,76.79647398,73.87738682,73.07315514,73.93137302,73.60655486,2283,3859
